Timestamp,CAN_ID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513701469.2293847,0316,8,175,34,78,145,10,221,156,86,R
1513702650.653013,0316,8,136,29,206,37,85,66,81,213,R
1513702585.551711,02A0,8,222,94,59,200,60,68,42,87,R
1513702435.448709,02A0,8,77,180,90,52,39,209,77,180,R
1513701206.5241306,0329,8,217,17,227,192,137,144,251,57,R
1513700300.8060162,018F,8,110,179,22,98,36,106,40,228,R
1513704890.197804,0DD5,8,70,232,29,177,216,16,91,213,T
1513702984.7596953,0316,8,77,245,130,175,18,104,208,125,R
1513704819.096382,0884,8,16,134,88,246,120,122,241,39,T
1513702085.8417168,018F,8,148,5,31,193,139,81,141,197,R
1513700970.5194104,0260,8,57,61,134,136,21,3,127,163,R
1513702000.8400168,0316,8,244,99,190,223,56,71,188,2,R
1513703280.2656052,0316,8,84,234,244,227,234,176,114,53,R
1513700742.4148483,0260,8,190,196,55,6,50,222,38,41,R
1513702726.954539,02A0,8,124,61,202,148,83,134,128,243,R
1513704171.2834256,0B75,8,122,106,97,78,76,164,150,119,T
1513700697.1139424,0316,8,184,198,17,197,250,232,231,26,R
1513703842.3768475,0260,8,154,184,175,216,197,89,94,45,R
1513703381.6676333,0329,8,129,138,223,133,87,66,249,109,R
1513700332.606652,018F,8,177,117,246,37,234,130,111,132,R
1513700838.5167704,0260,8,37,58,27,25,83,90,64,73,R
1513704954.699094,0000,8,0,0,0,0,0,0,0,0,T
1513700816.5163302,0316,8,254,21,46,133,23,220,176,223,R
1513704478.2895658,0586,8,49,238,94,2,238,151,177,81,T
1513703161.2632253,02A0,8,37,211,224,116,229,165,131,147,R
1513702609.652193,0316,8,39,28,75,164,19,1,199,143,R
1513702528.350567,0329,8,79,178,183,249,35,170,150,114,R
1513701306.9261386,0329,8,99,18,150,68,160,131,224,238,R
1513704767.99536,0000,8,0,0,0,0,0,0,0,0,T
1513701113.9222784,0329,8,235,82,55,101,225,129,211,30,R
1513704571.0914218,0000,8,0,0,0,0,0,0,0,0,T
1513703618.2723653,0316,8,36,96,94,13,179,116,108,25,R
1513703092.4618492,018F,8,57,69,61,94,19,17,236,245,R
1513703798.0759616,0316,8,37,31,140,238,61,161,39,16,R
1513702411.848237,0260,8,102,215,226,173,238,84,34,246,R
1513704288.1857636,0316,8,224,202,249,220,230,231,208,200,T
1513701732.1346426,018F,8,75,216,63,117,26,104,244,8,R
1513701303.7260745,0260,8,168,82,17,49,42,40,203,103,R
1513703456.5691314,0316,8,30,129,196,120,11,2,182,167,R
1513703561.2712255,0316,8,139,162,203,45,219,239,198,164,R
1513700400.308006,0316,8,181,227,89,18,187,164,111,130,R
1513703048.0609612,0260,8,171,97,101,186,146,161,79,84,R
1513702529.950599,0316,8,253,150,245,18,71,208,35,135,R
1513702864.257285,0316,8,184,162,190,111,162,16,165,169,R
1513704299.4859898,013D,8,70,170,180,130,52,150,175,129,T
1513702251.345027,0260,8,155,165,131,143,169,170,235,63,R
1513700833.3166664,02A0,8,121,184,198,150,18,18,185,111,R
1513702291.8458369,0329,8,76,206,1,84,88,132,26,184,R
1513703335.8667173,02A0,8,31,209,52,147,75,105,223,64,R
1513704612.5922518,0000,8,0,0,0,0,0,0,0,0,T
1513702750.455009,0329,8,6,25,123,164,253,106,59,131,R
1513704894.397888,0000,8,0,0,0,0,0,0,0,0,T
1513702778.455569,0316,8,246,215,230,81,15,147,114,78,R
1513702088.8417768,0329,8,202,143,117,25,73,244,70,132,R
1513702787.955759,02A0,8,252,118,101,35,67,250,31,244,R
1513701631.4326286,0329,8,55,21,233,247,197,174,3,161,R
1513704191.4838297,0316,8,239,211,216,205,209,233,210,222,T
1513701656.8331366,018F,8,70,159,217,23,239,117,181,246,R
1513701788.7357748,0260,8,247,207,241,109,60,140,206,224,R
1513700001.300026,0329,8,14,44,64,88,70,8,87,128,R
1513704701.794036,0316,8,236,216,253,209,218,213,209,248,T
1513702485.749715,0329,8,87,94,117,31,80,216,7,240,R
1513700464.209284,018F,8,215,147,235,16,122,113,151,25,R
1513704691.6938338,0000,8,0,0,0,0,0,0,0,0,T
1513704936.898738,0000,8,0,0,0,0,0,0,0,0,T
1513702040.9408188,018F,8,253,212,7,160,219,90,16,185,R
1513704688.593772,06FD,8,88,77,137,188,191,111,124,158,T
1513704310.0862017,0000,8,0,0,0,0,0,0,0,0,T
1513702245.644913,0260,8,108,206,84,169,124,98,233,146,R
1513703371.8674374,02A0,8,249,175,83,26,166,25,37,29,R
1513703411.3682275,0316,8,96,227,199,210,1,247,153,133,R
1513702786.555731,0329,8,232,143,68,221,207,241,35,130,R
1513704272.1854436,0B3E,8,45,173,188,242,115,3,66,202,T
1513702057.3411467,018F,8,91,245,8,88,242,210,103,90,R
1513702073.1414628,0260,8,248,39,8,116,44,22,234,149,R
1513702741.454829,0329,8,37,92,242,175,67,237,86,142,R
1513701893.8378768,0260,8,239,66,65,79,125,240,238,237,R
1513702494.249885,02A0,8,239,84,182,73,225,216,108,150,R
1513700298.50597,0329,8,102,165,157,185,31,236,65,178,R
1513703347.1669433,018F,8,34,68,198,209,191,7,121,202,R
1513702835.856717,0260,8,69,177,202,238,233,78,140,187,R
1513700609.1121821,0316,8,93,125,15,154,17,76,43,49,R
1513701856.3371267,0316,8,30,61,206,203,202,104,172,112,R
1513701919.9383988,018F,8,157,176,68,38,60,197,101,127,R
1513702147.742955,0316,8,86,83,53,35,146,195,251,22,R
1513703541.6708333,02A0,8,161,250,237,12,129,196,31,195,R
1513701459.9291985,0316,8,47,53,189,133,206,160,198,71,R
1513704398.6879737,0F3A,8,47,167,104,13,223,251,227,23,T
1513702864.3572872,018F,8,118,169,24,186,28,5,13,218,R
1513700628.7125742,0316,8,156,73,9,203,194,130,204,108,R
1513700883.1176624,0329,8,192,224,145,54,66,184,146,73,R
1513703697.7739556,0260,8,191,164,121,139,228,173,128,118,R
1513701156.7231345,0316,8,149,154,214,62,3,89,230,121,R
1513704848.696974,0FCA,8,179,135,236,184,145,204,23,151,T
1513704845.596912,0316,8,229,228,248,227,249,223,205,246,T
1513703119.3623872,02A0,8,178,83,102,162,185,72,113,217,R
1513703651.8730376,018F,8,195,9,164,76,40,123,19,134,R
1513702791.4558291,02A0,8,183,103,156,152,147,18,139,161,R
1513703267.1653433,018F,8,8,181,84,170,207,145,196,109,R
1513701424.0284805,0329,8,143,38,96,201,50,132,115,82,R
1513703649.2729855,02A0,8,162,220,211,253,9,239,198,228,R
1513701691.3338268,018F,8,81,229,91,13,254,213,128,106,R
1513702350.4470088,018F,8,37,177,21,108,66,59,132,237,R
1513700081.701634,018F,8,236,247,111,238,24,73,205,233,R
1513701136.2227244,018F,8,198,237,153,55,48,209,64,188,R
1513700870.3174064,02A0,8,186,121,36,142,29,103,73,11,R
1513700227.50455,0329,8,201,41,109,161,227,193,17,76,R
1513702814.456289,0329,8,89,109,84,145,141,233,169,103,R
1513702348.446969,018F,8,21,2,105,228,189,107,181,2,R
1513704509.9901998,0BF6,8,254,253,140,190,42,174,173,217,T
1513704306.2861257,0316,8,239,245,205,227,245,247,201,221,T
1513703202.4640493,018F,8,18,230,51,60,62,213,190,195,R
1513700854.9170983,02A0,8,180,30,221,20,130,20,91,27,R
1513703295.0659013,0260,8,171,9,63,122,208,167,174,177,R
1513703324.7664952,0260,8,43,212,235,221,19,113,248,241,R
1513702040.8408167,0329,8,151,22,121,180,114,207,98,26,R
1513700346.50693,0260,8,63,243,70,17,195,112,124,126,R
1513700696.7139342,018F,8,54,91,186,244,178,87,180,208,R
1513701961.3392267,0260,8,17,62,79,114,153,149,185,0,R
1513702993.7598753,0260,8,87,61,173,249,105,23,183,245,R
1513704056.3811276,0754,8,179,96,200,220,234,138,47,211,T
1513703275.8655174,0329,8,121,59,251,178,139,24,220,14,R
1513700179.403588,018F,8,250,23,76,223,100,131,12,200,R
1513701636.2327247,0329,8,193,176,129,62,140,210,160,228,R
1513700256.7051342,0316,8,232,236,62,231,218,20,4,124,R
1513704003.2800655,0000,8,0,0,0,0,0,0,0,0,T
1513704825.0965018,0000,8,0,0,0,0,0,0,0,0,T
1513700385.307706,018F,8,183,107,48,225,187,112,180,198,R
1513700840.4168084,0329,8,116,126,248,34,203,135,216,218,R
1513702342.546851,0329,8,49,55,36,58,143,191,0,38,R
1513703306.8661373,0316,8,32,88,214,24,77,220,40,10,R
1513702170.0434008,018F,8,80,166,84,15,161,46,83,242,R
1513702039.0407808,0329,8,155,10,69,26,41,74,252,82,R
1513704189.9837997,0316,8,222,235,223,246,234,223,227,249,T
1513700152.703054,018F,8,144,167,165,84,188,136,204,202,R
1513700126.902538,0260,8,139,14,158,170,100,164,206,28,R
1513700891.7178345,0260,8,197,99,79,194,99,74,119,16,R
1513703367.8673573,02A0,8,106,38,59,43,229,161,205,220,R
1513700718.4143684,018F,8,0,88,112,26,115,31,5,40,R
1513704897.49795,062C,8,44,68,54,11,205,94,57,202,T
1513702056.5411308,0329,8,236,151,223,142,5,209,42,76,R
1513702395.4479089,018F,8,117,109,235,244,199,14,10,90,R
1513702751.8550372,0329,8,178,24,253,124,57,185,101,125,R
1513703911.6782336,0260,8,77,140,198,240,51,49,239,67,R
1513702429.148583,0329,8,132,153,165,62,26,208,227,218,R
1513701550.3310065,018F,8,48,169,139,168,185,59,23,12,R
1513701235.1247025,02A0,8,99,198,126,137,69,222,3,20,R
1513702861.357227,018F,8,30,49,36,215,81,36,24,121,R
1513703450.2690053,018F,8,80,124,253,123,164,200,67,21,R
1513703847.9769595,018F,8,51,82,97,187,172,220,53,231,R
1513704289.7857957,0000,8,0,0,0,0,0,0,0,0,T
1513700726.1145222,0329,8,166,26,166,229,120,199,139,151,R
1513703960.8792176,018F,8,80,239,152,74,193,35,6,244,R
1513702311.346227,0329,8,85,217,35,182,156,198,55,80,R
1513703434.0686815,0329,8,203,194,77,102,242,56,164,198,R
1513703452.6690533,0329,8,161,189,170,200,228,149,130,17,R
1513702379.647593,0329,8,143,224,132,228,172,107,207,243,R
1513701586.4317286,0260,8,195,153,141,253,237,233,83,99,R
1513704818.0963619,0000,8,0,0,0,0,0,0,0,0,T
1513701608.9321787,0329,8,32,232,66,6,206,6,42,175,R
1513700309.106182,02A0,8,98,179,126,31,8,77,12,183,R
1513702930.0586011,018F,8,98,1,16,39,147,250,177,147,R
1513702983.859677,0316,8,87,143,87,169,220,148,25,44,R
1513700847.5169504,0316,8,15,58,165,136,249,204,33,45,R
1513700035.0007,0316,8,133,24,140,116,225,135,148,225,R
1513702607.952159,0316,8,210,68,13,141,166,79,112,3,R
1513704768.8953779,0319,8,238,11,73,39,206,34,253,190,T
1513700664.4132884,0329,8,71,94,30,155,119,239,63,164,R
1513704878.397568,086E,8,92,16,144,174,82,152,17,214,T
1513704057.6811535,0316,8,246,215,225,237,216,206,219,243,T
1513704508.290166,0316,8,253,202,220,206,225,239,207,204,T
1513701252.2250445,018F,8,57,203,164,221,166,2,76,74,R
1513702106.8421369,018F,8,16,222,138,153,67,199,87,86,R
1513703558.4711695,0316,8,28,104,221,182,175,108,194,78,R
1513702495.849917,02A0,8,239,203,51,98,38,128,15,213,R
1513701463.4292686,018F,8,16,136,118,233,249,14,3,148,R
1513701924.9384987,02A0,8,233,34,139,89,124,238,214,172,R
1513702115.542311,0329,8,133,92,216,248,152,3,70,10,R
1513704236.7847357,0F63,8,234,137,3,173,249,115,59,33,T
1513702232.944659,0316,8,112,27,142,111,194,222,76,8,R
1513703279.1655834,0260,8,169,186,100,13,150,36,191,68,R
1513703613.5722713,0316,8,83,21,90,236,194,112,40,118,R
1513704380.3876078,0000,8,0,0,0,0,0,0,0,0,T
1513704042.4808495,08AB,8,220,2,79,187,206,18,91,23,T
1513704992.199844,0316,8,209,242,234,209,203,245,210,237,T
1513702710.5542111,02A0,8,109,101,1,67,57,129,217,160,R
1513704776.195524,0000,8,0,0,0,0,0,0,0,0,T
1513700871.9174383,02A0,8,204,22,187,186,135,191,226,53,R
1513700795.5159104,0260,8,31,99,211,207,242,146,236,38,R
1513703625.4725094,0329,8,54,11,173,45,174,166,94,152,R
1513702107.3421469,02A0,8,157,175,181,193,111,77,63,253,R
1513700593.1118622,0316,8,160,203,73,134,173,121,61,0,R
1513704731.4946299,0316,8,202,249,229,233,238,223,215,244,T
1513701780.6356127,02A0,8,43,253,113,142,75,96,159,69,R
1513701269.0253806,018F,8,243,138,241,32,180,232,120,16,R
1513702824.6564932,02A0,8,47,126,13,82,128,161,59,128,R
1513703676.9735394,0316,8,240,169,98,231,2,150,173,68,R
1513700436.808736,02A0,8,184,63,156,26,133,148,70,106,R
1513703778.6755736,0260,8,164,213,156,61,7,203,43,188,R
1513702976.2595253,018F,8,218,7,154,60,131,113,246,42,R
1513701841.6368327,0329,8,211,41,124,81,191,32,193,38,R
1513703199.3639872,0329,8,7,210,29,38,55,10,151,78,R
1513700699.4139884,02A0,8,237,153,129,233,3,223,219,5,R
1513700566.01132,02A0,8,96,226,1,226,159,35,237,54,R
1513702268.0453608,0329,8,60,55,134,114,163,239,85,246,R
1513701330.6266124,0329,8,40,207,154,223,97,56,169,11,R
1513702881.757635,018F,8,139,103,115,40,66,54,61,155,R
1513700525.310506,02A0,8,1,242,236,149,117,20,133,122,R
1513703717.6743536,0316,8,215,137,74,206,189,95,239,198,R
1513702474.349487,02A0,8,133,138,84,18,162,5,85,118,R
1513704111.2822256,0000,8,0,0,0,0,0,0,0,0,T
1513701491.3298266,018F,8,4,135,80,124,152,214,182,27,R
1513700287.9057581,0329,8,220,4,249,57,58,203,127,186,R
1513701550.6310127,0329,8,73,0,102,91,245,236,210,93,R
1513704865.7973158,0316,8,210,235,231,209,229,247,253,230,T
1513702166.2433248,018F,8,115,170,81,252,244,119,201,194,R
1513704062.7812557,0316,8,245,243,251,217,229,240,237,240,T
1513704639.0927818,0316,8,224,219,208,226,221,209,224,204,T
1513704003.9800797,0316,8,228,231,235,218,243,222,222,210,T
1513704541.2908258,0000,8,0,0,0,0,0,0,0,0,T
1513702714.554291,018F,8,176,29,136,174,190,191,57,212,R
1513700550.3110063,02A0,8,103,98,161,191,67,81,139,49,R
1513702038.7407749,018F,8,144,14,192,238,196,97,196,103,R
1513704780.395608,05DD,8,35,94,58,118,134,188,155,105,T
1513700698.4139683,02A0,8,136,10,92,117,123,207,166,92,R
1513700997.4199483,0329,8,109,223,223,218,238,118,74,213,R
1513703909.1781836,0316,8,212,196,240,9,75,71,189,41,R
1513702430.4486089,0260,8,200,23,94,10,230,71,68,223,R
1513701638.3327668,0316,8,114,22,102,22,51,2,176,69,R
1513701988.4397688,0329,8,143,152,166,35,106,161,71,13,R
1513704377.9875598,0736,8,93,130,221,159,96,161,31,78,T
1513704184.9836996,0000,8,0,0,0,0,0,0,0,0,T
1513703017.0603411,018F,8,196,161,181,200,208,64,36,228,R
1513703944.0788815,0316,8,135,233,74,176,193,73,189,234,R
1513700267.305346,0329,8,192,211,75,144,142,33,241,79,R
1513704846.196924,0000,8,0,0,0,0,0,0,0,0,T
1513702096.9419389,02A0,8,33,30,169,117,60,90,218,89,R
1513700982.6196525,0329,8,130,0,59,133,123,70,90,185,R
1513703133.9626791,02A0,8,67,251,231,209,76,186,2,248,R
1513704397.0879416,0E6E,8,186,2,137,186,119,92,169,94,T
1513704053.5810716,0316,8,235,252,216,244,249,229,215,222,T
1513700692.6138523,018F,8,12,190,194,234,62,10,68,191,R
1513700348.406968,0260,8,194,168,137,27,33,38,238,250,R
1513702478.349567,0329,8,26,239,196,83,140,114,117,204,R
1513702599.451989,02A0,8,224,227,196,245,99,178,27,80,R
1513703650.1730034,018F,8,229,212,124,220,187,227,114,166,R
1513700448.7089741,0260,8,143,13,63,119,168,229,67,58,R
1513700812.2162442,018F,8,178,143,138,205,95,213,68,99,R
1513702362.047241,018F,8,160,225,222,241,152,117,200,23,R
1513701581.6316326,018F,8,115,231,92,219,26,165,76,66,R
1513703680.9736195,02A0,8,169,181,189,101,224,156,70,245,R
1513704253.1850636,0316,8,214,240,219,212,209,227,236,252,T
1513702669.253385,0316,8,238,58,158,1,91,36,60,159,R
1513703803.9760795,02A0,8,129,180,105,221,105,113,217,6,R
1513701414.7282946,0329,8,246,203,162,71,119,119,154,207,R
1513703694.6738935,0329,8,184,69,164,196,123,179,245,138,R
1513700729.0145802,0260,8,129,146,150,168,13,174,242,62,R
1513702660.8532171,0316,8,228,212,172,42,198,143,81,84,R
1513703413.2682652,018F,8,180,229,213,134,253,64,20,37,R
1513704066.6813335,0316,8,226,250,214,220,250,220,243,214,T
1513704504.0900817,02FF,8,228,130,121,43,226,18,156,24,T
1513702651.653033,02A0,8,116,159,223,21,4,68,155,13,R
1513703065.9613192,02A0,8,106,70,212,209,107,121,141,131,R
1513703409.8681974,018F,8,228,129,91,130,89,179,199,86,R
1513700009.300186,018F,8,18,38,125,194,172,140,241,219,R
1513703352.7670553,0316,8,36,2,80,115,47,146,25,245,R
1513701747.9349587,02A0,8,101,97,81,125,198,36,245,207,R
1513704573.4914699,0000,8,0,0,0,0,0,0,0,0,T
1513700030.600612,0316,8,212,142,64,75,249,198,142,148,R
1513701777.0355408,0260,8,142,65,67,2,86,103,187,170,R
1513702877.7575552,02A0,8,36,147,107,10,250,158,128,133,R
1513700633.1126623,018F,8,134,18,32,245,1,194,219,205,R
1513700156.103122,0329,8,129,198,111,126,20,146,88,46,R
1513704562.9912598,0000,8,0,0,0,0,0,0,0,0,T
1513704012.6802535,0000,8,0,0,0,0,0,0,0,0,T
1513704214.8842976,0668,8,119,131,67,68,205,10,27,133,T
1513704861.397228,0CA5,8,219,11,33,48,184,159,167,137,T
1513703900.3780077,0316,8,197,140,252,11,78,229,217,238,R
1513700625.0125003,0260,8,117,162,254,111,143,118,114,206,R
1513704205.6841137,0000,8,0,0,0,0,0,0,0,0,T
1513702060.4412088,0260,8,95,239,141,4,70,104,211,126,R
1513702435.948719,0260,8,20,32,197,47,73,248,181,205,R
1513704507.9901597,05C1,8,155,130,126,123,175,69,134,232,T
1513704662.49325,0000,8,0,0,0,0,0,0,0,0,T
1513703250.6650133,0260,8,3,120,1,248,134,107,46,145,R
1513701703.0340607,018F,8,26,172,131,160,170,158,18,138,R
1513703597.7719555,0329,8,202,200,180,65,2,62,227,27,R
1513704682.1936438,0316,8,254,232,228,234,204,231,241,212,T
1513700044.400888,02A0,8,220,8,115,229,177,133,210,59,R
1513700679.1135824,02A0,8,207,162,53,185,61,207,175,134,R
1513701954.0390809,018F,8,144,103,127,247,108,9,174,110,R
1513703959.0791817,0329,8,221,242,165,135,176,27,241,43,R
1513702267.445349,0329,8,18,230,176,136,213,249,149,182,R
1513700951.9190383,0329,8,155,65,148,104,125,119,213,56,R
1513703420.0684013,018F,8,93,210,236,124,107,237,86,208,R
1513702290.545811,02A0,8,128,107,22,130,81,11,124,234,R
1513700793.5158703,02A0,8,158,213,83,78,152,109,0,144,R
1513703774.2754855,0329,8,90,156,153,156,68,30,187,26,R
1513702171.5434308,0260,8,236,224,196,13,72,195,193,244,R
1513700526.710534,0329,8,46,2,157,215,229,126,66,61,R
1513703007.8601573,0316,8,195,101,193,202,14,13,98,45,R
1513704456.7891357,03A9,8,65,128,186,130,216,155,91,142,T
1513702697.3539472,0260,8,229,152,98,16,232,162,203,231,R
1513702905.9581192,02A0,8,4,211,169,80,84,213,30,161,R
1513702381.447629,0316,8,47,71,152,104,241,212,27,117,R
1513700433.00866,0316,8,97,177,75,174,84,248,83,133,R
1513702769.955399,018F,8,223,196,206,230,70,206,34,193,R
1513701591.6318326,0316,8,132,80,219,113,60,213,133,177,R
1513703124.7624953,018F,8,52,115,120,97,6,241,14,42,R
1513700000.800016,02A0,8,252,7,174,34,205,80,163,49,R
1513703552.3710475,0260,8,50,17,170,146,169,52,39,49,R
1513703686.7737355,018F,8,127,177,128,164,35,10,178,183,R
1513702908.2581651,0329,8,129,188,32,152,148,34,169,191,R
1513702849.7569952,018F,8,202,95,124,56,175,136,29,97,R
1513704103.0820615,0316,8,217,240,225,222,220,210,254,214,T
1513700600.3120062,0316,8,240,78,87,142,177,249,5,65,R
1513702882.157643,0329,8,236,72,168,36,176,75,151,54,R
1513704422.4884498,0F33,8,210,226,5,176,159,27,111,142,T
1513702352.647053,018F,8,189,39,170,61,131,185,216,226,R
1513702145.9429188,0329,8,152,75,156,218,89,71,151,19,R
1513702503.650073,0260,8,64,115,83,92,14,209,155,143,R
1513701179.9235985,0260,8,237,170,50,249,77,82,153,229,R
1513703709.7741954,0260,8,159,232,70,47,67,252,116,154,R
1513703738.5747714,0316,8,81,113,212,88,254,99,137,18,R
1513701581.7316346,0329,8,58,79,158,85,130,68,194,78,R
1513703949.9789996,0316,8,54,254,246,153,220,192,77,189,R
1513703466.6693335,018F,8,11,34,103,244,12,54,253,153,R
1513702803.7560751,0260,8,162,6,21,84,217,127,238,174,R
1513702895.0579011,02A0,8,208,235,54,145,3,149,233,136,R
1513701539.8307967,0316,8,40,193,241,101,176,7,83,130,R
1513700469.6093922,02A0,8,89,132,160,231,123,4,126,112,R
1513704497.5899518,0000,8,0,0,0,0,0,0,0,0,T
1513701338.3267665,0260,8,95,241,0,178,160,25,169,53,R
1513704953.899078,0FEE,8,214,159,10,101,244,166,148,198,T
1513703417.0683413,018F,8,209,115,32,110,125,17,213,51,R
1513702529.850597,018F,8,143,17,189,175,107,188,93,12,R
1513704422.6884537,0FAD,8,0,109,219,123,136,229,215,241,T
1513701877.8375568,02A0,8,128,36,213,224,145,101,92,230,R
1513704561.6912339,0316,8,208,221,213,254,209,213,241,211,T
1513703934.1786835,0260,8,115,62,17,90,93,208,201,143,R
1513703039.1607833,018F,8,64,3,253,57,235,125,107,219,R
1513702745.854917,0316,8,215,246,120,219,23,122,214,134,R
1513702706.154123,0316,8,43,7,137,148,18,190,241,74,R
1513703449.9689994,0329,8,0,33,82,42,80,64,77,216,R
1513704697.99396,0316,8,247,221,220,236,219,218,250,217,T
1513703830.1766036,02A0,8,72,177,188,96,1,196,85,131,R
1513701033.4206684,018F,8,52,107,203,41,35,24,179,228,R
1513700188.50377,0329,8,117,4,187,95,242,20,151,127,R
1513701266.1253226,0329,8,29,156,85,138,176,211,104,77,R
1513700111.302226,02A0,8,151,187,252,162,213,26,210,108,R
1513703529.2705853,02A0,8,148,90,188,105,204,75,220,184,R
1513700094.4018881,0260,8,120,51,68,246,4,19,78,145,R
1513700170.203404,0260,8,32,17,164,12,201,228,89,109,R
1513702102.642053,0329,8,66,131,11,110,138,138,184,170,R
1513700542.7108543,018F,8,66,68,182,76,143,117,11,230,R
1513700686.4137282,0316,8,119,160,126,40,157,205,46,227,R
1513702544.350887,0260,8,228,145,43,90,73,2,106,88,R
1513701582.7316546,0316,8,110,193,65,215,132,163,2,103,R
1513702754.855097,02A0,8,9,236,58,60,111,39,97,134,R
1513704669.4933898,02F8,8,166,14,39,94,57,138,96,101,T
1513700891.4178283,0316,8,187,148,102,196,118,44,56,204,R
1513702255.445109,02A0,8,109,175,226,229,22,54,161,214,R
1513702473.849477,02A0,8,74,0,12,99,22,75,242,5,R
1513704102.1820436,0084,8,39,131,111,179,16,83,105,6,T
1513703751.4750295,0260,8,147,13,3,36,46,182,134,71,R
1513704435.6887138,0BA9,8,177,7,241,249,52,251,235,122,T
1513702977.8595572,018F,8,199,80,154,122,44,92,74,162,R
1513701806.5361307,0260,8,175,227,116,208,9,140,59,22,R
1513704700.1940038,0000,8,0,0,0,0,0,0,0,0,T
1513704365.1873038,0D36,8,48,232,40,152,151,13,136,21,T
1513703390.9678195,0316,8,27,33,167,202,231,201,160,126,R
1513700840.6168122,0260,8,106,5,216,8,147,24,49,71,R
1513701741.2348247,02A0,8,113,170,33,2,172,44,103,126,R
1513702468.549371,0260,8,199,193,0,89,6,11,205,214,R
1513703116.5623312,02A0,8,156,226,169,139,30,165,162,241,R
